wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOB,SSVE,SVEL,VPVS,ECGR,PEFZ
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5267.15,53.38835,98.58678,6.61E+10,2.56E+10,5.31E+10,3.60E+10,8.72E+10,0.05785866,1.12E-05,0.2925275,2.67421,3091.794,5709.397,1.846615,15.50348,4.916996
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5267.3024,52.74475,97.31621,6.80E+10,2.63E+10,5.45E+10,3.70E+10,8.96E+10,0.05351534,2.75E-06,0.2920023,2.683006,3132.216,5778.841,1.845017,15.30492,4.732233
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5267.4548,52.69967,96.48012,6.90E+10,2.68E+10,5.41E+10,3.62E+10,8.98E+10,0.05103803,8.63E-05,0.2873763,2.685737,3159.207,5783.872,1.830789,16.67961,4.529698
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5267.6072,53.34346,96.96542,6.80E+10,2.65E+10,5.23E+10,3.46E+10,8.76E+10,0.05485544,0.000199967,0.2830091,2.682873,3143.442,5714.192,1.817793,16.37412,4.393908
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5267.7596,54.40361,98.94493,6.50E+10,2.53E+10,5.00E+10,3.31E+10,8.37E+10,0.06603332,8.50E-05,0.2832387,2.665485,3081.684,5603.634,1.818574,16.17555,4.230448
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5267.912,55.96196,101.9198,6.01E+10,2.34E+10,4.65E+10,3.09E+10,7.77E+10,0.0831567,1.45E-05,0.2841541,2.617469,2990.642,5447.468,1.821437,13.99133,4.11742
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5268.0644,57.42297,103.5275,5.66E+10,2.22E+10,4.25E+10,2.77E+10,7.20E+10,0.1032756,1.45E-05,0.2777998,2.554334,2944.653,5308.644,1.802854,17.62661,4.138855
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5268.2168,58.45268,105.6069,5.36E+10,2.09E+10,4.04E+10,2.65E+10,6.83E+10,0.1186799,0.000251827,0.2791718,2.513226,2886.199,5214.543,1.806713,18.81801,4.347154
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5268.3692,58.41328,105.9238,5.37E+10,2.09E+10,4.10E+10,2.70E+10,6.89E+10,0.1203137,0.001609629,0.2814631,2.528965,2877.548,5218.301,1.813439,19.8021,4.563674
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5268.5216,57.09982,104.6806,5.65E+10,2.19E+10,4.45E+10,2.99E+10,7.37E+10,0.1104237,0.003790847,0.2882403,2.583049,2912.271,5339.591,1.833395,17.07674,4.68445
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5268.674,54.92658,101.1649,6.22E+10,2.41E+10,4.96E+10,3.35E+10,8.17E+10,0.09399921,0.004362078,0.2909981,2.647457,3014.246,5551.734,1.841826,18.26813,4.730433
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5268.8264,53.0226,97.20274,6.81E+10,2.64E+10,5.36E+10,3.59E+10,8.88E+10,0.07875217,0.002546499,0.2881031,2.68673,3136.431,5748.895,1.833129,18.9402,4.823089
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5268.9788,52.01367,94.47604,7.19E+10,2.80E+10,5.51E+10,3.64E+10,9.24E+10,0.07436218,0.000323136,0.2825332,2.690992,3226.58,5860.667,1.81637,21.32299,4.98339
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5269.1312,51.36963,92.99551,7.37E+10,2.88E+10,5.59E+10,3.67E+10,9.43E+10,0.08310611,6.82E-05,0.2804144,2.677447,3277.588,5933.516,1.810345,21.12442,5.171931
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5269.2836,51.74408,93.05974,7.33E+10,2.87E+10,5.46E+10,3.55E+10,9.29E+10,0.0938623,0.000189577,0.2762337,2.677333,3275.371,5890.651,1.798465,20.84949,5.262202
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5269.436,52.14399,93.88468,7.22E+10,2.83E+10,5.40E+10,3.51E+10,9.17E+10,0.09867669,0.000890573,0.2769497,2.682728,3246.598,5845.377,1.800481,19.65809,5.137568
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5269.5884,52.3855,94.74641,7.11E+10,2.78E+10,5.38E+10,3.53E+10,9.08E+10,0.09350113,0.002029612,0.2798411,2.682554,3217.069,5818.44,1.80863,17.42804,4.910476
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5269.7408,52.57716,95.82914,6.93E+10,2.70E+10,5.36E+10,3.57E+10,8.96E+10,0.08110746,0.003063647,0.2845967,2.666376,3180.835,5797.195,1.822633,17.70298,4.734698
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5269.8932,52.74747,96.9219,6.78E+10,2.63E+10,5.37E+10,3.62E+10,8.87E+10,0.0702742,0.002956283,0.2895877,2.657219,3144.81,5778.553,1.837482,17.90155,4.733244
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5270.0456,53.16066,97.67601,6.65E+10,2.58E+10,5.27E+10,3.55E+10,8.70E+10,0.06456034,0.001526704,0.2895339,2.647662,3120.682,5733.648,1.83735,18.54307,4.811049
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5270.198,53.11848,98.336,6.57E+10,2.54E+10,5.31E+10,3.62E+10,8.70E+10,0.06319783,0.000386718,0.2939944,2.640576,3099.629,5738.504,1.85132,18.97075,4.867533
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5270.3504,52.47193,97.51057,6.69E+10,2.58E+10,5.47E+10,3.75E+10,8.92E+10,0.06280508,5.30E-06,0.2961929,2.642096,3125.861,5808.832,1.858331,20.16214,4.802217
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5270.5028,52.03779,96.62725,6.85E+10,2.64E+10,5.59E+10,3.83E+10,9.12E+10,0.05908271,2.66E-06,0.2957492,2.657639,3154.477,5857.729,1.856923,19.76501,4.707401
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5270.6552,51.2579,95.40954,7.09E+10,2.73E+10,5.82E+10,4.00E+10,9.46E+10,0.0516325,9.14E-06,0.2971118,2.675589,3194.831,5946.513,1.861337,18.06956,4.627747
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5270.8076,50.64734,93.88589,7.34E+10,2.84E+10,5.96E+10,4.07E+10,9.75E+10,0.0433836,0.000554838,0.2947698,2.690378,3246.699,6018.498,1.853723,15.87006,4.596594
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5270.96,50.06855,92.80733,7.54E+10,2.91E+10,6.12E+10,4.18E+10,1.00E+11,0.03556485,0.002621393,0.2947323,2.698793,3284.226,6087.654,1.853605,15.0758,4.569733
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5271.1124,50.03485,92.85375,7.54E+10,2.91E+10,6.14E+10,4.20E+10,1.00E+11,0.03093322,0.005778244,0.2954008,2.70089,3282.602,6091.754,1.855783,14.67867,4.598722
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5271.2648,50.53089,93.70999,7.38E+10,2.85E+10,6.00E+10,4.10E+10,9.80E+10,0.03185062,0.008822761,0.2950141,2.690765,3252.786,6033.119,1.854667,15.09107,4.806286
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5271.4172,51.78038,95.34926,7.05E+10,2.73E+10,5.62E+10,3.80E+10,9.26E+10,0.03734566,0.01039759,0.2908561,2.672494,3196.935,5886.737,1.841395,15.42711,5.049784
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5271.5696,52.60497,97.05571,6.79E+10,2.63E+10,5.44E+10,3.69E+10,8.95E+10,0.04536146,0.009804167,0.2920135,2.664075,3140.63,5794.453,1.844994,14.23571,5.176853
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5271.722,53.48075,98.63964,6.58E+10,2.55E+10,5.27E+10,3.57E+10,8.66E+10,0.0546023,0.008510145,0.2918227,2.665509,3090.261,5699.671,1.844397,13.44145,5.085249
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5271.8744,54.07334,100.028,6.39E+10,2.47E+10,5.16E+10,3.51E+10,8.45E+10,0.06309236,0.00668374,0.2935355,2.66012,3047.18,5636.793,1.849864,14.09824,4.966177
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5272.0268,54.14898,100.4883,6.31E+10,2.43E+10,5.14E+10,3.52E+10,8.38E+10,0.06820641,0.003770286,0.2954011,2.646104,3033.188,5628.984,1.855796,15.68677,4.898363
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5272.1792,54.44338,100.8416,6.23E+10,2.41E+10,5.05E+10,3.44E+10,8.25E+10,0.06900531,0.000922191,0.2942845,2.63325,3022.619,5598.481,1.852223,15.21327,4.886728
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5272.3316,54.41095,101.3129,6.19E+10,2.39E+10,5.09E+10,3.50E+10,8.27E+10,0.06736767,0.000105101,0.2973266,2.635499,3008.513,5601.85,1.861997,15.80833,4.844168
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5272.484,53.84436,100.1494,6.36E+10,2.45E+10,5.22E+10,3.58E+10,8.49E+10,0.06386232,0.000131135,0.2966791,2.647506,3043.958,5661.308,1.859923,15.6104,4.738043
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5272.6364,53.47118,98.76974,6.57E+10,2.54E+10,5.28E+10,3.59E+10,8.67E+10,0.06046636,0.000884062,0.2927027,2.667915,3086.042,5700.7,1.847219,18.26813,4.479731
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5272.7888,54.34489,99.56206,6.49E+10,2.52E+10,5.10E+10,3.42E+10,8.46E+10,0.06095087,0.001939576,0.2877989,2.688763,3061.416,5608.821,1.832087,18.86382,4.099094
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5272.9412,55.26254,99.79235,6.41E+10,2.51E+10,4.83E+10,3.16E+10,8.17E+10,0.06833314,0.002533444,0.2787241,2.68581,3054.342,5516.247,1.806033,19.68864,3.741862
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5273.0936,56.2423,100.1046,6.22E+10,2.45E+10,4.50E+10,2.86E+10,7.76E+10,0.07941689,0.003845003,0.2693624,2.643037,3044.866,5419.438,1.779874,19.29151,3.711631
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5273.246,56.72614,101.0074,5.98E+10,2.35E+10,4.32E+10,2.76E+10,7.46E+10,0.08823293,0.005458489,0.2696488,2.584193,3017.665,5373.469,1.780649,19.49007,3.995101
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5273.3984,57.28241,101.9838,5.81E+10,2.29E+10,4.20E+10,2.67E+10,7.25E+10,0.09048977,0.006949108,0.2695183,2.559749,2988.773,5321.005,1.78037,21.24661,4.383919
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5273.5508,57.20877,102.4138,5.81E+10,2.28E+10,4.27E+10,2.75E+10,7.31E+10,0.08510008,0.007853642,0.2732112,2.574839,2976.184,5327.867,1.790174,20.65092,4.594309
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5273.7032,56.94619,101.4568,5.97E+10,2.35E+10,4.33E+10,2.76E+10,7.46E+10,0.07682002,0.00771877,0.2699925,2.604291,3004.405,5352.486,1.781601,20.52428,4.561218
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5273.8556,56.78679,100.9074,6.05E+10,2.39E+10,4.35E+10,2.76E+10,7.53E+10,0.07164614,0.006284648,0.2682228,2.614933,3020.723,5367.481,1.776934,19.13876,4.413825
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5274.008,57.18806,102.4174,5.89E+10,2.31E+10,4.34E+10,2.79E+10,7.42E+10,0.07064152,0.003727931,0.2734509,2.612201,2976.246,5329.907,1.790861,17.7488,4.29366
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5274.1604,57.85709,104.2647,5.69E+10,2.23E+10,4.26E+10,2.78E+10,7.23E+10,0.07288429,0.001183729,0.2775173,2.605281,2923.595,5268.404,1.802074,17.10728,4.341172
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5274.3128,58.70799,106.1831,5.47E+10,2.14E+10,4.14E+10,2.72E+10,7.00E+10,0.07707827,7.08E-05,0.2798585,2.595095,2870.662,5192.058,1.808664,17.50441,4.541566
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5274.4652,59.45108,108.0507,5.28E+10,2.06E+10,4.05E+10,2.68E+10,6.79E+10,0.0833422,0.000737966,0.282837,2.582955,2821.2,5126.988,1.817426,18.69581,4.771868
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5274.6176,59.87344,110.0153,5.09E+10,1.97E+10,4.03E+10,2.72E+10,6.67E+10,0.09062477,0.002364874,0.2895674,2.571965,2770.606,5090.762,1.83745,17.2753,4.90393
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5274.77,60.07027,110.6879,5.03E+10,1.95E+10,4.02E+10,2.72E+10,6.62E+10,0.09739227,0.003555861,0.2912543,2.569531,2753.696,5074.059,1.842643,14.89251,4.987988
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5274.9224,60.58701,111.0886,4.99E+10,1.94E+10,3.93E+10,2.64E+10,6.52E+10,0.1042022,0.00311159,0.2883099,2.573462,2743.931,5031.36,1.833592,14.29618,4.977738
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5275.0748,61.66805,112.5703,4.85E+10,1.88E+10,3.77E+10,2.51E+10,6.28E+10,0.1089449,0.001362891,0.2856084,2.570128,2707.672,4942.686,1.825431,14.09824,4.979475
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5275.2272,62.19413,113.4856,4.73E+10,1.84E+10,3.67E+10,2.45E+10,6.13E+10,0.1096167,0.001049212,0.2853586,2.551849,2685.867,4900.844,1.824691,15.50348,4.903214
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5275.3796,62.71271,114.8277,4.59E+10,1.78E+10,3.60E+10,2.41E+10,5.97E+10,0.1132288,0.003403428,0.2874567,2.526959,2654.539,4860.37,1.830993,15.50348,4.854287
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5275.532,63.10506,115.8635,4.47E+10,1.74E+10,3.54E+10,2.38E+10,5.85E+10,0.1179206,0.007077765,0.2891224,2.507518,2630.684,4830.041,1.83604,14.90778,4.79258
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5275.6844,63.13062,115.1519,4.50E+10,1.75E+10,3.49E+10,2.32E+10,5.83E+10,0.1228414,0.009781447,0.2850374,2.499618,2647.082,4828.092,1.824045,14.69394,4.724271
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5275.8368,63.28975,113.6802,4.59E+10,1.80E+10,3.41E+10,2.21E+10,5.80E+10,0.1253716,0.009516896,0.2753741,2.502814,2681.246,4815.954,1.796198,14.09824,4.626221
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5275.9892,63.17434,113.0669,4.65E+10,1.83E+10,3.42E+10,2.20E+10,5.85E+10,0.1230732,0.006580006,0.2730432,2.514359,2695.75,4824.855,1.789799,16.87816,4.534179
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5276.1416,62.91406,113.529,4.65E+10,1.82E+10,3.50E+10,2.28E+10,5.92E+10,0.1206577,0.002903373,0.2783766,2.523196,2684.873,4844.755,1.804494,16.23664,4.497269
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5276.294,62.99882,113.2753,4.66E+10,1.83E+10,3.47E+10,2.25E+10,5.90E+10,0.1200382,0.000650633,0.2759014,2.520551,2691.331,4838.273,1.797981,15.43579,4.479433
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5276.4464,63.19515,111.4913,4.74E+10,1.87E+10,3.34E+10,2.09E+10,5.84E+10,0.1226066,8.51E-05,0.2632892,2.507638,2733.907,4823.837,1.764388,13.38035,4.3817
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5276.5988,64.30762,112.9717,4.57E+10,1.81E+10,3.18E+10,1.97E+10,5.60E+10,0.1290457,0.000371318,0.2602203,2.49224,2698.248,4739.735,1.756714,12.63191,4.21958
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5276.7512,64.76569,114.396,4.45E+10,1.76E+10,3.14E+10,1.97E+10,5.49E+10,0.1362753,0.000617889,0.2640968,2.478841,2664.429,4706.373,1.76637,12.83047,4.086438
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5276.9036,65.20325,114.6036,4.41E+10,1.75E+10,3.07E+10,1.90E+10,5.40E+10,0.1377619,0.000251849,0.2606574,2.471046,2659.615,4674.636,1.757653,12.90685,4.071284
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5277.056,64.69395,114.9486,4.41E+10,1.74E+10,3.18E+10,2.01E+10,5.50E+10,0.1316731,1.96E-05,0.2681578,2.475612,2651.62,4711.626,1.776886,14.72449,4.096815
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5277.2084,63.58891,112.4689,4.66E+10,1.84E+10,3.29E+10,2.07E+10,5.75E+10,0.1179795,8.91E-06,0.2642922,2.503026,2712.558,4793.878,1.768316,16.31301,4.101998
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5277.3608,61.64648,107.0818,5.18E+10,2.07E+10,3.49E+10,2.11E+10,6.25E+10,0.1000796,0.00042667,0.2520852,2.550591,2846.73,4946.695,1.737466,16.31301,4.105451
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5277.5132,59.21793,104.4882,5.60E+10,2.21E+10,3.94E+10,2.47E+10,6.89E+10,0.08368573,0.002507049,0.2634076,2.600358,2917.66,5148.102,1.764466,19.30678,4.152806
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5277.6656,57.25152,101.5784,6.01E+10,2.37E+10,4.31E+10,2.73E+10,7.47E+10,0.07106036,0.00553308,0.2672257,2.631151,3001.092,5326.053,1.774531,22.09431,4.337064
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5277.818,55.2418,99.17501,6.37E+10,2.50E+10,4.72E+10,3.05E+10,8.05E+10,0.06356379,0.006086054,0.2750919,2.642537,3073.658,5518.252,1.795314,24.46949,4.557343
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5277.9704,54.22287,97.80633,6.57E+10,2.57E+10,4.94E+10,3.22E+10,8.36E+10,0.06039376,0.003366761,0.2781227,2.645872,3116.364,5621.364,1.803818,19.97885,4.761724
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5278.1228,53.33655,97.3984,6.69E+10,2.60E+10,5.21E+10,3.48E+10,8.68E+10,0.05798878,0.000338902,0.2857946,2.655054,3129.486,5715.773,1.826345,20.17741,4.807436
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5278.2752,52.23124,96.32956,6.92E+10,2.68E+10,5.54E+10,3.75E+10,9.11E+10,0.05244248,6.45E-05,0.2917641,2.674509,3164.26,5835.624,1.844273,20.57454,4.679946
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5278.4276,51.62704,94.8774,7.20E+10,2.79E+10,5.71E+10,3.85E+10,9.43E+10,0.04366337,7.28E-06,0.2896864,2.70315,3212.839,5904.639,1.83779,23.23227,4.410997
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5278.58,50.81654,93.03779,7.55E+10,2.93E+10,5.92E+10,3.96E+10,9.82E+10,0.03241836,0.00030065,0.2872973,2.730907,3276.391,5998.049,1.830848,20.05522,4.125185
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5278.7324,50.50486,90.68338,7.91E+10,3.10E+10,5.86E+10,3.79E+10,1.00E+11,0.02274736,0.001948843,0.2749757,2.745349,3362.14,6035.391,1.795408,19.26095,3.878018
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5278.8848,49.81776,87.87459,8.36E+10,3.31E+10,5.88E+10,3.67E+10,1.03E+11,0.01870263,0.004558976,0.2631118,2.74846,3468.992,6118.453,1.763869,21.64374,3.679877
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5279.0372,49.60524,86.60377,8.54E+10,3.40E+10,5.83E+10,3.56E+10,1.04E+11,0.02012207,0.006586484,0.2558531,2.745417,3519.478,6144.583,1.745877,24.42366,3.63417
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5279.1896,49.86364,86.78485,8.46E+10,3.38E+10,5.72E+10,3.47E+10,1.02E+11,0.02538341,0.008802864,0.2535863,2.736164,3512.15,6112.675,1.740442,26.21076,3.783522
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5279.342,49.69461,87.28256,8.38E+10,3.33E+10,5.82E+10,3.61E+10,1.03E+11,0.03169773,0.008676476,0.2600512,2.726763,3492.155,6133.692,1.756485,25.87472,4.129635
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5279.4944,49.38713,87.98666,8.30E+10,3.27E+10,6.01E+10,3.83E+10,1.04E+11,0.0371952,0.005697218,0.2700043,2.722073,3464.218,6171.7,1.781565,24.88189,4.444979
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5279.6468,49.89931,88.98843,8.13E+10,3.20E+10,5.91E+10,3.78E+10,1.02E+11,0.0413971,0.002003014,0.2706846,2.725984,3425.379,6108.752,1.78337,24.28619,4.663486
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5279.7992,51.43879,91.91018,7.65E+10,3.01E+10,5.58E+10,3.58E+10,9.59E+10,0.04897473,0.000367075,0.2718776,2.726247,3319.017,5929.202,1.786621,20.00939,4.706876
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5279.9516,54.51962,97.85729,6.71E+10,2.63E+10,4.97E+10,3.22E+10,8.48E+10,0.06770731,4.22E-06,0.2749539,2.70268,3117.937,5596.562,1.794929,21.59791,4.565566
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5280.104,58.40729,103.6944,5.78E+10,2.28E+10,4.16E+10,2.64E+10,7.20E+10,0.09718728,2.72E-06,0.2676563,2.632213,2940.591,5224.395,1.776173,24.5764,4.320924
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5280.2564,61.89945,108.8966,4.99E+10,1.98E+10,3.47E+10,2.15E+10,6.11E+10,0.1330611,5.26E-06,0.2609567,2.516581,2801.394,4925.671,1.758885,27.59183,4.077966
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5280.4088,64.48589,116.1186,4.26E+10,1.67E+10,3.18E+10,2.06E+10,5.40E+10,0.1663977,0.000691221,0.2767077,2.413956,2627.834,4729.114,1.800247,24.82079,3.944039
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5280.5612,67.33797,122.5478,3.78E+10,1.47E+10,2.91E+10,1.93E+10,4.87E+10,0.1913952,0.00288396,0.2837546,2.376819,2487.572,4527.675,1.820022,19.01656,3.91882
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5280.7136,69.87993,125.9867,3.58E+10,1.40E+10,2.69E+10,1.75E+10,4.55E+10,0.2140594,0.005836227,0.2778482,2.391619,2419.83,4363.429,1.803071,18.42086,3.990159
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5280.866,72.03754,128.4961,3.41E+10,1.34E+10,2.48E+10,1.58E+10,4.26E+10,0.2366914,0.009667893,0.2707895,2.381254,2372.056,4231.255,1.783796,17.82516,4.069338
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5281.0184,72.546,128.7938,3.29E+10,1.30E+10,2.36E+10,1.50E+10,4.10E+10,0.2563449,0.01436034,0.2676101,2.32026,2366.608,4201.473,1.775344,17.67242,4.108213
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5281.1708,72.26815,128.5652,3.23E+10,1.27E+10,2.33E+10,1.48E+10,4.03E+10,0.2615149,0.01831804,0.2689768,2.266807,2370.993,4217.7,1.778963,17.47385,4.124579
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5281.3232,71.65662,125.6364,3.39E+10,1.35E+10,2.34E+10,1.44E+10,4.14E+10,0.2414815,0.01838442,0.2587218,2.287524,2426.52,4253.681,1.753245,20.84947,4.267431
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5281.4756,70.0575,121.9921,3.71E+10,1.48E+10,2.52E+10,1.53E+10,4.49E+10,0.2063583,0.01502678,0.253958,2.367483,2499.032,4353.211,1.741716,23.5683,4.49929
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5281.628,66.01633,117.3704,4.20E+10,1.65E+10,3.04E+10,1.93E+10,5.24E+10,0.168735,0.01116515,0.268699,2.446779,2598.735,4623.413,1.778594,22.76052,4.654204
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5281.7804,61.69774,111.737,4.76E+10,1.86E+10,3.62E+10,2.38E+10,6.10E+10,0.1383605,0.009109445,0.2807234,2.49419,2728.701,4942.849,1.811258,18.54306,4.562369
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5281.9328,59.42113,106.4665,5.29E+10,2.08E+10,3.88E+10,2.49E+10,6.66E+10,0.1199116,0.00982087,0.2726254,2.528804,2866.066,5129.837,1.791361,18.00846,4.335849
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5282.0852,58.00124,101.2084,5.84E+10,2.33E+10,3.99E+10,2.44E+10,7.09E+10,0.1095156,0.01068322,0.2553909,2.564114,3011.728,5256.729,1.745292,15.82423,4.150251
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5282.2376,56.75885,100.5006,6.04E+10,2.39E+10,4.30E+10,2.71E+10,7.48E+10,0.1017083,0.008029753,0.2658339,2.594968,3032.832,5370.161,1.770669,16.48103,4.105026
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5282.39,57.02678,101.0973,6.00E+10,2.37E+10,4.28E+10,2.70E+10,7.44E+10,0.09670474,0.003234418,0.2666334,2.604232,3014.965,5344.858,1.772807,14.02187,4.201708
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5282.5424,57.28597,102.0326,5.86E+10,2.31E+10,4.24E+10,2.71E+10,7.32E+10,0.09479813,2.31E-05,0.2698381,2.585268,2987.362,5320.93,1.781131,16.60322,4.44528
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5282.6948,58.30633,103.5544,5.60E+10,2.21E+10,4.03E+10,2.55E+10,6.97E+10,0.09632211,2.84E-05,0.2679131,2.549957,2943.697,5228.21,1.776056,19.15403,4.772396
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5282.8472,59.03886,105.3461,5.38E+10,2.12E+10,3.92E+10,2.50E+10,6.74E+10,0.09848927,1.88E-05,0.2709755,2.527436,2893.372,5162.767,1.784401,22.80522,4.990508
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5282.9996,58.26061,105.8175,5.42E+10,2.11E+10,4.15E+10,2.75E+10,6.97E+10,0.09496638,0.000440227,0.2824274,2.544437,2880.44,5232.397,1.816494,23.00315,5.052187
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5283.152,56.96684,105.0262,5.66E+10,2.19E+10,4.52E+10,3.06E+10,7.44E+10,0.08458692,0.001778382,0.2915842,2.59927,2902.275,5350.885,1.843664,20.43707,4.931595
1-BRSA-491-SPS,LQC_ParamElast,Guaratiba,5283.3044,55.65194,102.9138,6.03E+10,2.33E+10,4.87E+10,3.31E+10,7.97E+10,0.06983127,0.002637146,0.2933692,2.655708,2962.355,5478.266,1.849267,18.05428,4.744547
