wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOB,SSVE,SVEL,VPVS,ECGR,PEFZ
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5070,50.44085,92.79577,8.07E+10,3.15E+10,6.41E+10,4.31E+10,1.06E+11,0.002939346,0.00261827,0.2846528,2.899009,3292.313,6045.976,1.842821,5.762027,5.256484
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5070.1524,50.84884,90.44144,8.32E+10,3.28E+10,6.00E+10,3.81E+10,1.04E+11,0.001522479,0.003755208,0.2688223,2.88608,3370.181,5994.33,1.778686,6.023229,5.245646
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5070.3048,50.67521,96.28038,7.58E+10,2.90E+10,6.57E+10,4.63E+10,1.04E+11,0.000797051,0.002418589,0.3065882,2.885062,3170.226,6014.777,1.899993,6.176513,5.303963
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5070.4572,50.51011,99.1833,7.23E+10,2.73E+10,6.89E+10,5.07E+10,1.05E+11,0.000410858,0.002749452,0.3248879,2.89092,3073.153,6034.456,1.963654,6.930764,5.354626
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5070.6096,50.24757,99.59327,7.23E+10,2.72E+10,7.05E+10,5.24E+10,1.07E+11,0.000154802,0.004970659,0.3292576,2.901924,3060.45,6066.004,1.982069,7.141763,5.407039
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5070.762,50.21308,102.6247,6.92E+10,2.58E+10,7.33E+10,5.61E+10,1.08E+11,2.54E-05,0.005036424,0.3423329,2.921848,2971.048,6070.134,2.043764,7.137567,5.590566
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5070.9144,50.32001,105.6007,6.63E+10,2.45E+10,7.52E+10,5.89E+10,1.08E+11,3.88E-05,0.006687354,0.3530374,2.941875,2886.678,6057.241,2.098561,6.300442,5.868392
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5071.0668,50.42947,102.296,7.02E+10,2.62E+10,7.28E+10,5.53E+10,1.08E+11,0.000752006,0.005704975,0.3389179,2.950363,2981.358,6044.09,2.028544,6.004117,6.092765
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5071.2192,50.86364,100.9267,7.13E+10,2.68E+10,6.99E+10,5.20E+10,1.06E+11,0.001503156,0.004482042,0.32977,2.941063,3020.018,5992.643,1.984297,6.37664,6.154987
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5071.3716,52.46636,101.1241,6.97E+10,2.65E+10,6.32E+10,4.55E+10,9.85E+10,0.001982304,0.004105288,0.3156677,2.914923,3014.118,5811.212,1.927974,7.439692,6.114733
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5071.524,54.15507,101.1833,6.76E+10,2.60E+10,5.62E+10,3.89E+10,9.09E+10,0.00227339,0.004107609,0.2991507,2.867333,3012.355,5629.245,1.868717,10.69637,6.155182
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5071.6764,56.30661,105.0021,6.13E+10,2.36E+10,5.06E+10,3.49E+10,8.21E+10,0.005341412,0.0031394,0.2981289,2.797863,2904.356,5415.235,1.86469,16.84534,6.242106
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5071.8288,59.04818,109.2177,5.49E+10,2.12E+10,4.43E+10,3.02E+10,7.26E+10,0.003015225,0.006511935,0.2935136,2.72006,2791.444,5164.441,1.849904,24.32432,6.212193
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5071.9812,61.10443,110.5613,5.19E+10,2.03E+10,3.94E+10,2.59E+10,6.64E+10,0.001119541,0.009678802,0.2800125,2.665607,2756.849,4989.002,1.809644,33.049,5.931735
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5072.1336,62.00122,112.7508,4.94E+10,1.92E+10,3.79E+10,2.51E+10,6.36E+10,0.001839165,0.01057651,0.283168,2.630677,2703.675,4916.116,1.81847,40.41652,5.353303
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5072.286,63.20388,115.8888,4.62E+10,1.79E+10,3.64E+10,2.44E+10,6.03E+10,0.003056857,0.01008729,0.2882923,2.589797,2630.528,4823.011,1.833528,44.74451,4.767381
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5072.4384,65.00817,118.907,4.28E+10,1.66E+10,3.35E+10,2.24E+10,5.57E+10,0.006066073,0.008617125,0.2868497,2.531004,2563.668,4689.501,1.829167,40.66332,4.546982
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5072.5908,66.39404,121.3691,4.02E+10,1.56E+10,3.14E+10,2.09E+10,5.22E+10,0.006891921,0.00678632,0.2864701,2.474827,2511.529,4591.063,1.828004,31.45731,4.64045
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5072.7432,69.14,124.7779,3.72E+10,1.45E+10,2.80E+10,1.83E+10,4.74E+10,0.005436033,0.005285692,0.2784804,2.43617,2443.224,4410.631,1.80504,21.2135,4.887104
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5072.8956,71.15826,127.2523,3.52E+10,1.38E+10,2.58E+10,1.66E+10,4.42E+10,0.002911748,0.005878903,0.2725274,2.408424,2395.355,4283.791,1.788343,14.55856,4.97471
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5073.048,71.64164,127.8559,3.45E+10,1.36E+10,2.51E+10,1.61E+10,4.32E+10,0.001772979,0.01144595,0.2711678,2.385464,2383.934,4254.51,1.784659,11.45471,5.025104
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5073.2004,71.5927,128.0834,3.41E+10,1.34E+10,2.50E+10,1.61E+10,4.29E+10,0.000939275,0.004493666,0.2727982,2.368235,2379.702,4257.419,1.789058,10.2494,5.08358
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5073.3528,71.58125,128.1262,3.40E+10,1.33E+10,2.49E+10,1.61E+10,4.27E+10,0.000371917,0.001555295,0.273128,2.356743,2378.905,4258.099,1.789941,10.97998,5.152642
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5073.5052,71.25846,128.283,3.38E+10,1.32E+10,2.53E+10,1.64E+10,4.29E+10,0.02167636,0.00054366,0.2768605,2.346888,2375.998,4277.423,1.800269,10.90057,5.17676
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5073.6576,70.88168,128.4453,3.37E+10,1.32E+10,2.57E+10,1.69E+10,4.32E+10,0.07096835,3.10E-05,0.2810538,2.337862,2372.995,4300.144,1.812119,11.79022,5.132355
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5073.81,71.24215,127.6773,3.40E+10,1.33E+10,2.51E+10,1.62E+10,4.28E+10,0.1379008,3.52E-06,0.273865,2.340026,2387.306,4278.436,1.792218,11.27832,5.013656
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5073.9624,71.69584,127.8384,3.40E+10,1.34E+10,2.47E+10,1.58E+10,4.26E+10,0.1836669,1.53E-05,0.2705709,2.356871,2384.274,4251.317,1.783066,11.08584,4.861097
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5074.1148,71.22745,125.7264,3.53E+10,1.40E+10,2.49E+10,1.56E+10,4.35E+10,0.1920463,1.33E-05,0.2635821,2.376693,2424.631,4279.359,1.765082,10.84589,4.713431
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5074.2672,70.25532,122.5789,3.71E+10,1.48E+10,2.53E+10,1.54E+10,4.50E+10,0.1867044,1.79E-05,0.255341,2.391516,2486.887,4338.653,1.744707,10.83723,4.606463
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5074.4196,69.57334,119.9894,3.88E+10,1.56E+10,2.55E+10,1.52E+10,4.63E+10,0.1784406,0.0010074,0.246689,2.411153,2540.426,4381.042,1.724613,11.26871,4.535632
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5074.572,69.49886,117.6163,4.06E+10,1.65E+10,2.52E+10,1.42E+10,4.71E+10,0.1632196,0.00495154,0.2315719,2.450898,2591.691,4385.686,1.69236,11.41004,4.44018
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5074.7244,69.25423,114.1342,4.31E+10,1.78E+10,2.46E+10,1.27E+10,4.84E+10,0.1363199,0.004693452,0.2082047,2.499572,2671.172,4401.203,1.647993,13.22311,4.365631
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5074.8768,66.83512,111.1403,4.64E+10,1.90E+10,2.73E+10,1.46E+10,5.27E+10,0.1255431,0.005813047,0.2166798,2.531523,2742.788,4562.584,1.663294,13.81105,4.371728
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5075.0292,65.18481,108.6844,4.87E+10,2.00E+10,2.89E+10,1.56E+10,5.55E+10,0.1256518,0.00844996,0.2190629,2.538896,2804.723,4676.171,1.667294,13.8708,4.446711
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5075.1816,64.39912,107.118,4.99E+10,2.05E+10,2.94E+10,1.57E+10,5.67E+10,0.127627,0.01264137,0.2169875,2.532329,2845.537,4733.094,1.663343,12.60513,4.564332
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5075.334,63.00521,104.8064,5.21E+10,2.14E+10,3.07E+10,1.64E+10,5.92E+10,0.1198978,0.01851874,0.2170504,2.527899,2908.619,4838.384,1.66346,12.92262,4.699689
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5075.4864,60.20519,102.2507,5.58E+10,2.26E+10,3.52E+10,2.01E+10,6.53E+10,0.1059973,0.02246803,0.2345637,2.54248,2981.263,5065.623,1.698912,15.70219,4.719918
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5075.6388,58.98457,101.6245,5.77E+10,2.32E+10,3.79E+10,2.24E+10,6.88E+10,0.0895853,0.02433836,0.2459674,2.574653,2999.277,5167.504,1.72292,21.27066,4.591469
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5075.7912,58.96832,101.6438,5.84E+10,2.34E+10,3.84E+10,2.28E+10,6.96E+10,0.07208852,0.02376897,0.2463391,2.60629,2998.707,5168.883,1.723704,27.97326,4.306306
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5075.9436,59.48527,101.0811,5.88E+10,2.38E+10,3.70E+10,2.11E+10,6.88E+10,0.05667206,0.01955017,0.2349848,2.618995,3015.436,5124.088,1.699337,35.16909,4.116607
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5076.096,60.63148,101.457,5.75E+10,2.35E+10,3.45E+10,1.88E+10,6.59E+10,0.04846912,0.009618296,0.2221979,2.605992,3004.269,5027.592,1.673443,41.77537,4.035734
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5076.2484,61.21809,103.0015,5.54E+10,2.26E+10,3.38E+10,1.87E+10,6.39E+10,0.06629068,0.003498824,0.2268265,2.575877,2959.37,4978.944,1.682513,45.56111,4.09575
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5076.4008,61.03749,103.8479,5.43E+10,2.20E+10,3.43E+10,1.96E+10,6.36E+10,0.09708858,0.000944697,0.2360692,2.548547,2935.073,4993.688,1.701401,39.91115,4.087903
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5076.5532,59.66587,103.2853,5.55E+10,2.22E+10,3.70E+10,2.22E+10,6.66E+10,0.1212783,0.001627726,0.2495053,2.55025,2951.102,5109.345,1.731269,28.45781,3.941113
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5076.7056,58.5232,102.4224,5.74E+10,2.28E+10,3.95E+10,2.43E+10,7.00E+10,0.1278653,0.00298435,0.2576203,2.57866,2975.952,5208.439,1.750155,16.91289,3.689147
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5076.858,57.56643,102.272,5.88E+10,2.32E+10,4.23E+10,2.68E+10,7.32E+10,0.1143518,0.000137653,0.2680501,2.611742,2980.288,5295.063,1.776703,13.21253,3.544972
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5077.0104,57.45849,103.3018,5.83E+10,2.29E+10,4.34E+10,2.82E+10,7.39E+10,0.08714643,1.34E-05,0.2759795,2.624829,2950.688,5304.718,1.797836,14.79221,3.596557
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5077.1628,57.82232,103.814,5.78E+10,2.27E+10,4.28E+10,2.77E+10,7.30E+10,0.07137043,5.09E-06,0.2751196,2.627981,2936.021,5271.376,1.795411,18.14132,3.76775
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5077.3152,58.30944,103.7846,5.75E+10,2.26E+10,4.16E+10,2.65E+10,7.18E+10,0.06917448,3.17E-06,0.2693546,2.625717,2936.853,5227.367,1.779925,20.59426,3.930227
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5077.4676,58.44049,103.791,5.73E+10,2.26E+10,4.11E+10,2.61E+10,7.13E+10,0.07710184,7.22E-06,0.2678972,2.619576,2936.67,5215.562,1.776012,21.52399,4.010024
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5077.62,58.94413,103.9684,5.66E+10,2.24E+10,3.99E+10,2.49E+10,6.97E+10,0.08672044,2.35E-05,0.263146,2.607799,2931.663,5171.151,1.763889,22.50733,3.946646
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5077.7724,59.78537,105.1383,5.51E+10,2.18E+10,3.84E+10,2.39E+10,6.75E+10,0.08928084,7.87E-06,0.26107,2.597589,2899.166,5098.469,1.758597,26.22683,3.855599
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5077.9248,62.04152,107.5324,5.20E+10,2.08E+10,3.48E+10,2.09E+10,6.25E+10,0.08901483,3.38E-06,0.2504989,2.58394,2834.869,4914.895,1.733549,34.07167,3.773494
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5078.0772,64.14011,110.1516,4.87E+10,1.96E+10,3.16E+10,1.86E+10,5.77E+10,0.09064873,3.42E-05,0.2435131,2.555297,2767.409,4752.895,1.71741,39.34848,3.82909
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5078.2296,64.65704,112.9875,4.59E+10,1.83E+10,3.14E+10,1.92E+10,5.58E+10,0.09600011,6.70E-05,0.2562847,2.510808,2698.019,4714.104,1.74749,37.6422,3.881563
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5078.382,66.01379,114.3046,4.39E+10,1.76E+10,2.93E+10,1.76E+10,5.27E+10,0.1039127,9.30E-06,0.2496741,2.468192,2666.579,4618.002,1.73176,28.92993,3.927104
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5078.5344,65.67528,113.8022,4.39E+10,1.75E+10,2.93E+10,1.76E+10,5.27E+10,0.1118413,0.000479294,0.2503144,2.446133,2678.37,4641.342,1.732868,21.08311,3.928226
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5078.6868,63.72633,110.5658,4.66E+10,1.86E+10,3.12E+10,1.88E+10,5.61E+10,0.112857,0.005779912,0.2512617,2.449763,2757.5,4784.129,1.734982,15.78288,3.973808
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5078.8392,61.72421,106.945,5.03E+10,2.01E+10,3.36E+10,2.02E+10,6.04E+10,0.1049605,0.01159733,0.250244,2.475909,2850.645,4939.041,1.732616,13.08601,4.049078
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5078.9916,60.59718,105.4342,5.29E+10,2.11E+10,3.58E+10,2.17E+10,6.39E+10,0.09129335,0.01334335,0.253367,2.524866,2890.932,5030.122,1.73995,10.82047,4.131587
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5079.144,59.55112,107.5543,5.30E+10,2.07E+10,4.00E+10,2.62E+10,6.76E+10,0.07996986,0.006508848,0.2782955,2.580465,2834.451,5118.666,1.806424,10.19138,4.304901
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5079.2964,59.02106,107.7696,5.40E+10,2.10E+10,4.20E+10,2.80E+10,7.00E+10,0.07388542,0.001435708,0.2857769,2.623103,2828.304,5164.284,1.825944,10.04696,4.503694
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5079.4488,58.32476,103.9173,5.78E+10,2.28E+10,4.18E+10,2.66E+10,7.22E+10,0.06874597,5.00E-05,0.2696378,2.641884,2934.456,5226.139,1.781524,10.3588,4.673576
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5079.6012,58.1869,105.3986,5.65E+10,2.21E+10,4.29E+10,2.82E+10,7.23E+10,0.06754188,5.44E-06,0.2803852,2.635399,2892.767,5238.299,1.811346,11.46434,4.632247
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5079.7536,58.66225,106.914,5.48E+10,2.13E+10,4.24E+10,2.82E+10,7.09E+10,0.07036176,7.60E-06,0.2846325,2.624437,2850.902,5195.958,1.822557,13.76353,4.435024
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5079.906,58.77599,106.4341,5.50E+10,2.15E+10,4.17E+10,2.74E+10,7.04E+10,0.0739978,3.27E-06,0.2806049,2.616076,2863.783,5185.793,1.810839,18.38375,4.166056
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5080.0584,58.07227,105.0304,5.63E+10,2.20E+10,4.27E+10,2.80E+10,7.20E+10,0.07531735,0.002981102,0.2798432,2.613202,2902.155,5248.916,1.808622,26.17095,3.852725
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5080.2108,58.86578,104.687,5.61E+10,2.21E+10,4.05E+10,2.57E+10,7.00E+10,0.07991412,0.005960702,0.2687055,2.609623,2911.538,5178.555,1.778619,36.39043,3.569963
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5080.3632,58.90218,105.7775,5.51E+10,2.16E+10,4.09E+10,2.65E+10,6.97E+10,0.08375994,0.008540451,0.2751362,2.603736,2881.631,5174.767,1.795892,43.97126,3.365112
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5080.5156,59.57345,106.8511,5.39E+10,2.11E+10,3.98E+10,2.57E+10,6.80E+10,0.08362984,0.01058635,0.274462,2.596401,2852.612,5116.759,1.793677,46.17052,3.348341
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5080.668,60.55381,107.6076,5.26E+10,2.07E+10,3.78E+10,2.40E+10,6.54E+10,0.0773822,0.01212993,0.2682898,2.582528,2832.537,5033.776,1.777106,44.02513,3.477891
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5080.8204,60.97918,107.759,5.19E+10,2.05E+10,3.67E+10,2.30E+10,6.41E+10,0.07021941,0.01162479,0.2644579,2.563684,2828.533,4998.442,1.767151,37.40628,3.636262
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5080.9728,61.14437,106.8365,5.21E+10,2.07E+10,3.56E+10,2.18E+10,6.33E+10,0.07463658,0.01043038,0.2563866,2.546497,2853.039,4984.929,1.747294,28.87541,3.77034
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5081.1252,61.47688,104.5152,5.35E+10,2.17E+10,3.37E+10,1.93E+10,6.26E+10,0.08739489,0.01026573,0.2350783,2.547935,2916.726,4958.007,1.700149,19.8578,3.888121
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5081.2776,60.79737,102.1615,5.60E+10,2.28E+10,3.40E+10,1.88E+10,6.45E+10,0.101188,0.0129585,0.225804,2.564156,2983.79,5013.712,1.68034,16.81856,3.951789
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5081.43,59.71703,100.5341,5.83E+10,2.38E+10,3.57E+10,1.98E+10,6.74E+10,0.1050532,0.0203719,0.2274068,2.585332,3031.926,5104.401,1.683532,17.67159,3.910728
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5081.5824,56.75042,99.7188,6.11E+10,2.43E+10,4.27E+10,2.66E+10,7.51E+10,0.09536571,0.006940649,0.2597695,2.596023,3056.616,5375.429,1.7585,21.76833,3.76313
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5081.7348,57.05563,98.92799,6.18E+10,2.47E+10,4.14E+10,2.49E+10,7.43E+10,0.07860649,0.001354143,0.2503506,2.60165,3081.078,5343.36,1.734382,26.45504,3.59438
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5081.8872,55.93615,98.17808,6.32E+10,2.51E+10,4.39E+10,2.72E+10,7.73E+10,0.06328537,4.42E-05,0.2594795,2.601591,3104.595,5450.908,1.75567,34.03976,3.543222
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5082.0396,55.52078,99.28472,6.23E+10,2.45E+10,4.56E+10,2.93E+10,7.83E+10,0.05705298,4.92E-06,0.2724405,2.596431,3070.171,5489.875,1.788218,39.20719,3.704881
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5082.192,55.43747,99.31488,6.20E+10,2.43E+10,4.57E+10,2.94E+10,7.81E+10,0.06671695,1.22E-05,0.2736894,2.584875,3069.056,5498.108,1.791472,39.26038,4.143859
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5082.3444,54.98299,99.67267,6.17E+10,2.41E+10,4.70E+10,3.10E+10,7.91E+10,0.07849751,5.24E-06,0.2812254,2.573252,3058.047,5543.639,1.812854,32.29807,4.649239
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5082.4968,54.21512,100.1468,6.16E+10,2.38E+10,4.96E+10,3.37E+10,8.13E+10,0.0837348,0.005220622,0.2926506,2.573119,3043.541,5622.333,1.847325,24.66993,5.003493
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5082.6492,53.76859,99.84985,6.25E+10,2.41E+10,5.10E+10,3.49E+10,8.31E+10,0.08270004,0.01073869,0.295798,2.586353,3052.602,5668.769,1.857029,21.60135,5.084911
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5082.8016,53.03487,99.21652,6.41E+10,2.47E+10,5.34E+10,3.70E+10,8.63E+10,0.0774654,0.01355807,0.2999768,2.613133,3072.097,5747.504,1.870847,23.58444,5.023991
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5082.954,52.85992,99.25634,6.48E+10,2.49E+10,5.46E+10,3.80E+10,8.78E+10,0.07168,0.01307889,0.3020461,2.640173,3070.843,5766.188,1.877723,26.39013,4.89091
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5083.1064,53.05083,99.39574,6.51E+10,2.50E+10,5.45E+10,3.78E+10,8.79E+10,0.07441244,0.006214316,0.3008235,2.662643,3066.53,5745.453,1.8736,27.73177,4.709908
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5083.2588,53.19228,99.98852,6.49E+10,2.49E+10,5.48E+10,3.82E+10,8.80E+10,0.07436875,0.001827918,0.3026329,2.679161,3048.389,5730.16,1.879751,27.71461,4.421873
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5083.4112,53.53326,98.79235,6.62E+10,2.56E+10,5.30E+10,3.60E+10,8.72E+10,0.0727549,6.61E-05,0.2919656,2.6893,3085.51,5693.732,1.845524,28.00899,4.075983
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5083.5636,55.08398,98.27111,6.57E+10,2.58E+10,4.79E+10,3.06E+10,8.23E+10,0.07359797,8.41E-05,0.270693,2.686558,3101.624,5534.872,1.7845,28.80428,3.703664
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5083.716,56.46085,98.5872,6.41E+10,2.55E+10,4.38E+10,2.68E+10,7.79E+10,0.08333854,0.000363455,0.2559251,2.671114,3091.69,5398.875,1.746229,29.96166,3.373139
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5083.8684,57.94971,98.67775,6.22E+10,2.52E+10,3.95E+10,2.27E+10,7.30E+10,0.09630226,0.007933662,0.23658,2.637907,3088.842,5260.589,1.703098,31.92988,3.115225
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5084.0208,59.09617,98.86592,6.02E+10,2.46E+10,3.61E+10,1.97E+10,6.89E+10,0.1103929,0.0100426,0.2219961,2.589329,3082.968,5157.969,1.67304,34.81184,2.965847
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5084.1732,60.5993,99.4147,5.73E+10,2.38E+10,3.24E+10,1.65E+10,6.41E+10,0.1231887,0.008328384,0.2042501,2.532133,3065.972,5030.593,1.640734,39.52322,2.97578
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5084.3256,61.98911,100.8752,5.45E+10,2.28E+10,2.99E+10,1.48E+10,6.03E+10,0.132596,0.005336266,0.1966314,2.491555,3021.747,4917.408,1.627323,41.28004,3.125915
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5084.478,62.88191,103.7643,5.19E+10,2.15E+10,2.98E+10,1.55E+10,5.84E+10,0.1368937,0.003981562,0.2095529,2.484595,2938.045,4847.32,1.650065,36.66696,3.367505
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5084.6304,62.94484,105.1491,5.15E+10,2.11E+10,3.07E+10,1.67E+10,5.88E+10,0.1315694,0.006927387,0.2207234,2.508231,2898.76,4842.346,1.670507,27.24848,3.598223
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5084.7828,62.67105,103.9048,5.32E+10,2.19E+10,3.10E+10,1.64E+10,6.02E+10,0.1170911,0.01171758,0.2139739,2.543724,2933.67,4863.512,1.657917,18.10361,3.766228
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5084.9352,60.92182,100.7566,5.72E+10,2.36E+10,3.31E+10,1.74E+10,6.46E+10,0.1020539,0.01389334,0.2118752,2.5777,3025.89,5004.592,1.653897,13.96717,3.848636
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5085.0876,59.51663,97.92919,6.11E+10,2.53E+10,3.47E+10,1.79E+10,6.85E+10,0.09017576,0.0132403,0.2070917,2.610469,3112.866,5121.573,1.645361,11.77205,3.807684
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5085.24,56.73317,96.13965,6.54E+10,2.65E+10,4.10E+10,2.33E+10,7.63E+10,0.0798171,0.01401309,0.2324216,2.638365,3170.544,5376.506,1.69553,10.91171,3.727621
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5085.3924,55.8917,98.69635,6.41E+10,2.54E+10,4.52E+10,2.83E+10,7.91E+10,0.07066921,0.0159556,0.2633971,2.659735,3089.396,5453.417,1.7658,10.90254,3.6009
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5085.5448,55.6169,99.68681,6.37E+10,2.50E+10,4.70E+10,3.03E+10,8.03E+10,0.06376067,0.01440039,0.2740214,2.672074,3057.58,5480.425,1.792401,12.11377,3.495111
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5085.6972,54.73394,99.57652,6.45E+10,2.51E+10,4.97E+10,3.29E+10,8.31E+10,0.05871149,0.01095829,0.283471,2.680385,3060.963,5569.167,1.819413,13.60389,3.366579
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5085.8496,54.01473,99.23412,6.53E+10,2.53E+10,5.17E+10,3.48E+10,8.55E+10,0.05560772,0.006893579,0.2894871,2.684294,3071.537,5643.04,1.837193,15.5209,3.277021
3-BRSA-923A-SPS,LQC_ParamElast,Barra Velha,5086.002,53.58854,99.2156,6.56E+10,2.53E+10,5.31E+10,3.62E+10,8.69E+10,0.0550841,0.002897259,0.2940403,2.685701,3072.099,5687.837,1.851455,17.16959,3.212965
