wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOB,SSVE,SVEL,VPVS,ECGR,PEFZ
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5272.8768,54.63608,89.99949,7.48E+10,3.09E+10,4.27E+10,2.21E+10,8.40E+10,0.0533321,0.01594963,0.208132,2.697923,3386.725,5578.752,1.647271,27.4086,5.632597
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5273.0292,54.17632,91.03191,7.48E+10,3.05E+10,4.55E+10,2.51E+10,8.61E+10,0.04405921,0.01894413,0.2257164,2.721035,3348.315,5626.109,1.680314,43.38849,5.509759
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5273.1816,54.43131,90.75661,7.55E+10,3.10E+10,4.48E+10,2.42E+10,8.61E+10,0.03274389,0.01925365,0.2191036,2.745581,3358.437,5599.73,1.667367,53.55143,5.440958
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5273.334,54.64998,88.98505,7.74E+10,3.23E+10,4.26E+10,2.11E+10,8.57E+10,0.0243041,0.02349164,0.1971066,2.755778,3425.392,5577.318,1.628283,62.43604,5.457032
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5273.4864,53.47163,87.23991,8.08E+10,3.37E+10,4.47E+10,2.23E+10,8.96E+10,0.01893232,0.02831085,0.1991334,2.758152,3493.903,5700.429,1.631528,62.65837,5.732173
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5273.6388,52.5606,87.99283,8.11E+10,3.32E+10,4.87E+10,2.66E+10,9.30E+10,0.01674826,0.02964954,0.2225462,2.764538,3463.945,5799.127,1.674171,50.26054,5.975564
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5273.7912,51.34866,87.96513,8.18E+10,3.29E+10,5.28E+10,3.08E+10,9.67E+10,0.01817535,0.02361863,0.2415201,2.743346,3465.01,5936.111,1.713156,32.65224,6.135207
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5273.9436,51.24482,87.36172,8.19E+10,3.31E+10,5.20E+10,3.00E+10,9.61E+10,0.02480337,0.02564768,0.237707,2.716486,3488.955,5947.919,1.704791,15.86735,5.810775
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5274.096,51.36838,87.09816,8.08E+10,3.28E+10,5.05E+10,2.87E+10,9.42E+10,0.02998518,0.02677537,0.2333193,2.675475,3499.501,5933.614,1.695562,12.27627,5.371702
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5274.2484,50.79723,87.17268,8.05E+10,3.24E+10,5.22E+10,3.06E+10,9.54E+10,0.03152081,0.02411111,0.2429113,2.649549,3496.508,6000.387,1.71611,11.48982,5.178305
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5274.4008,49.53277,87.12714,8.18E+10,3.24E+10,5.71E+10,3.55E+10,1.00E+11,0.02955464,0.01677841,0.2611779,2.651263,3498.336,6153.781,1.759058,11.48891,5.367111
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5274.5532,49.04962,85.91092,8.42E+10,3.35E+10,5.80E+10,3.57E+10,1.03E+11,0.02636506,0.00543425,0.2581881,2.657329,3547.914,6214.145,1.751504,10.59682,5.846049
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5274.7056,47.78006,83.83064,8.90E+10,3.53E+10,6.16E+10,3.81E+10,1.09E+11,0.02013875,0.009866588,0.2594221,2.671964,3636.053,6379.547,1.754518,11.221,6.206691
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5274.858,47.46974,83.70876,8.91E+10,3.53E+10,6.26E+10,3.91E+10,1.10E+11,0.01855809,0.005061915,0.2629893,2.659325,3641.196,6420.943,1.763416,11.99896,6.041033
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5275.0104,47.5437,83.73968,8.88E+10,3.52E+10,6.22E+10,3.88E+10,1.09E+11,0.01965476,0.000334009,0.2621592,2.655596,3639.852,6410.945,1.76132,13.19099,6.051079
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5275.1628,47.69804,84.30264,8.79E+10,3.48E+10,6.23E+10,3.91E+10,1.09E+11,0.02070889,1.09E-05,0.264569,2.660156,3615.558,6390.204,1.767422,16.76555,5.931986
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5275.3152,48.94228,85.09595,8.56E+10,3.42E+10,5.77E+10,3.50E+10,1.03E+11,0.01900804,8.05E-06,0.2528375,2.663053,3581.861,6228.058,1.738757,24.86979,6.262539
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5275.4676,50.92787,87.3367,8.08E+10,3.25E+10,5.23E+10,3.06E+10,9.57E+10,0.02027597,1.26E-05,0.2423943,2.66969,3490.114,5985.596,1.714972,38.31993,6.368649
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5275.62,53.7528,89.39604,7.55E+10,3.10E+10,4.45E+10,2.38E+10,8.59E+10,0.02206694,7.93E-06,0.2168068,2.668858,3409.667,5671.538,1.663287,48.69646,6.5074
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5275.7724,55.81096,90.14982,7.27E+10,3.06E+10,3.90E+10,1.86E+10,7.98E+10,0.02826042,1.56E-05,0.1891896,2.674123,3381.051,5461.769,1.615383,56.17857,6.543902
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5275.9248,55.94425,89.89294,7.29E+10,3.08E+10,3.85E+10,1.79E+10,7.95E+10,0.0368602,2.85E-05,0.183923,2.678794,3390.703,5448.281,1.606831,55.56679,6.538921
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5276.0772,54.5097,90.95461,7.36E+10,3.02E+10,4.38E+10,2.37E+10,8.40E+10,0.03892095,4.89E-06,0.2195644,2.686746,3351.159,5591.951,1.668719,48.46659,6.514744
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5276.2296,53.40038,91.35267,7.44E+10,3.00E+10,4.78E+10,2.78E+10,8.78E+10,0.04518946,3.04E-06,0.2404153,2.695312,3336.523,5707.974,1.710765,35.18512,6.539978
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5276.382,53.37948,90.70982,7.48E+10,3.03E+10,4.71E+10,2.69E+10,8.75E+10,0.05275259,0.01569886,0.2351244,2.683282,3360.179,5710.06,1.69934,23.80643,6.534177
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5276.5344,53.30444,90.08751,7.52E+10,3.05E+10,4.65E+10,2.62E+10,8.72E+10,0.05323919,0.05160494,0.2306413,2.667944,3383.388,5718.099,1.690055,16.19378,6.254284
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5276.6868,53.09578,89.44555,7.55E+10,3.07E+10,4.62E+10,2.58E+10,8.72E+10,0.04659689,0.08897283,0.2279487,2.64707,3407.672,5740.576,1.684606,14.69332,5.555046
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5276.8392,52.73521,90.4106,7.49E+10,3.01E+10,4.84E+10,2.83E+10,8.86E+10,0.04229387,0.08423168,0.2421269,2.651131,3371.319,5779.838,1.714441,11.73236,5.099018
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5276.9916,52.4169,91.05528,7.48E+10,2.99E+10,5.03E+10,3.04E+10,9.01E+10,0.0411603,0.08887526,0.2521695,2.665372,3347.427,5814.933,1.737145,13.22222,5.417325
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5277.144,52.18166,91.12305,7.57E+10,3.01E+10,5.17E+10,3.16E+10,9.19E+10,0.04237884,0.07714465,0.2560298,2.692095,3344.927,5841.14,1.746268,12.24752,6.086096
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5277.2964,51.57189,90.80183,7.70E+10,3.05E+10,5.39E+10,3.36E+10,9.46E+10,0.04088318,0.06330822,0.2619025,2.709352,3356.764,5910.256,1.760697,14.58354,6.637743
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5277.4488,51.37047,90.90073,7.72E+10,3.05E+10,5.48E+10,3.45E+10,9.55E+10,0.03819672,0.04599381,0.2653861,2.712184,3353.109,5933.374,1.769515,14.43532,6.508162
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5277.6012,51.537,90.5537,7.69E+10,3.05E+10,5.35E+10,3.32E+10,9.42E+10,0.0432934,0.003156723,0.260446,2.692767,3365.962,5914.204,1.757066,14.90357,5.997088
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5277.7536,52.58303,89.9836,7.64E+10,3.08E+10,4.91E+10,2.86E+10,9.02E+10,0.05969511,1.28E-05,0.2406549,2.683573,3387.293,5796.72,1.711334,16.30991,5.59339
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5277.906,53.33282,89.28547,7.60E+10,3.11E+10,4.57E+10,2.49E+10,8.71E+10,0.06187845,0.0138081,0.2225831,2.666286,3413.784,5715.126,1.674152,21.65294,5.482426
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5278.0584,53.11458,88.20913,7.74E+10,3.18E+10,4.54E+10,2.41E+10,8.78E+10,0.05513117,0.02246155,0.2155812,2.667216,3455.46,5738.548,1.660729,33.63332,5.722116
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5278.2108,52.34624,88.10649,7.85E+10,3.20E+10,4.79E+10,2.66E+10,9.06E+10,0.04522239,0.01714732,0.227201,2.671004,3459.45,5822.858,1.683174,43.15606,5.780117
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5278.3632,50.76952,87.77938,8.07E+10,3.23E+10,5.35E+10,3.20E+10,9.66E+10,0.03564541,0.002995664,0.2486077,2.6802,3472.345,6004.003,1.729079,43.75844,5.469812
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5278.5156,50.16155,87.52411,8.13E+10,3.24E+10,5.54E+10,3.38E+10,9.86E+10,0.02696738,0.000502931,0.2554361,2.670055,3482.471,6076.412,1.744854,33.48672,4.906053
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5278.668,50.4348,87.48328,8.05E+10,3.22E+10,5.39E+10,3.25E+10,9.68E+10,0.02661357,0.002216365,0.2510883,2.65042,3484.095,6043.463,1.734587,26.49007,4.595099
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5278.8204,51.09484,88.39024,7.84E+10,3.14E+10,5.21E+10,3.12E+10,9.39E+10,0.02978059,0.008796977,0.2490775,2.639143,3448.372,5965.45,1.729929,24.80576,4.682755
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5278.9728,52.41014,89.39954,7.62E+10,3.08E+10,4.85E+10,2.80E+10,8.96E+10,0.03362831,0.01705146,0.2381625,2.64875,3409.443,5815.933,1.705812,26.20608,5.315295
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5279.1252,53.33405,90.37315,7.46E+10,3.02E+10,4.65E+10,2.63E+10,8.68E+10,0.03847643,0.01882523,0.2327983,2.658126,3372.709,5715.033,1.694486,24.00365,5.838562
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5279.2776,53.73675,90.01044,7.49E+10,3.06E+10,4.51E+10,2.47E+10,8.59E+10,0.0494242,0.01060482,0.2230844,2.669789,3386.28,5672.114,1.675035,24.64072,6.097783
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5279.43,53.30961,89.56646,7.61E+10,3.10E+10,4.62E+10,2.55E+10,8.76E+10,0.05558258,0.008605851,0.225696,2.67892,3403.065,5717.575,1.680123,22.48609,5.985
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5279.5824,52.26635,89.26831,7.75E+10,3.13E+10,4.95E+10,2.87E+10,9.12E+10,0.04890719,0.01096253,0.2391661,2.681567,3414.428,5831.832,1.707991,25.28194,5.802568
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5279.7348,51.14769,88.11344,8.01E+10,3.21E+10,5.25E+10,3.11E+10,9.54E+10,0.03500748,0.01412058,0.2459076,2.686512,3459.221,5959.398,1.722745,27.60157,5.283363
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5279.8872,51.03061,87.47638,8.08E+10,3.25E+10,5.22E+10,3.05E+10,9.56E+10,0.03400116,0.01434624,0.2420587,2.678332,3484.38,5972.885,1.714194,34.44324,4.597878
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5280.0396,52.03551,87.22312,7.99E+10,3.26E+10,4.82E+10,2.64E+10,9.17E+10,0.04058858,0.0116957,0.2236635,2.672005,3494.488,5857.707,1.676278,40.83934,4.640192
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5280.192,52.53933,87.48383,7.85E+10,3.22E+10,4.64E+10,2.49E+10,8.94E+10,0.03516115,0.01441008,0.2179261,2.656154,3484.075,5801.397,1.665116,46.76269,5.149738
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5280.3444,52.56229,87.45235,7.89E+10,3.24E+10,4.65E+10,2.49E+10,8.97E+10,0.02793948,0.0210904,0.2172234,2.666736,3485.327,5798.835,1.663785,49.39395,6.111257
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5280.4968,52.63037,87.92889,7.88E+10,3.23E+10,4.70E+10,2.55E+10,9.01E+10,0.02649601,0.02621402,0.2208535,2.685755,3466.445,5791.333,1.670687,40.64192,6.584335
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5280.6492,52.70457,89.34831,7.78E+10,3.15E+10,4.86E+10,2.76E+10,9.06E+10,0.03317556,0.02054199,0.233146,2.709735,3411.432,5783.18,1.695264,33.93732,6.666307
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5280.8016,52.69604,89.69485,7.75E+10,3.14E+10,4.90E+10,2.81E+10,9.08E+10,0.03303222,0.02221659,0.2364529,2.714967,3398.19,5784.116,1.702118,29.88466,6.627819
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5280.954,52.76322,89.74885,7.76E+10,3.14E+10,4.90E+10,2.80E+10,9.08E+10,0.04358256,0.02001733,0.2359124,2.720791,3396.144,5776.752,1.700974,38.35489,6.591713
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5281.1064,52.14668,89.76811,7.82E+10,3.14E+10,5.12E+10,3.03E+10,9.30E+10,0.04866256,0.0205311,0.2453269,2.72337,3395.415,5845.114,1.721473,45.82269,6.524844
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5281.2588,53.11244,89.86776,7.73E+10,3.14E+10,4.80E+10,2.71E+10,8.98E+10,0.0435492,0.02391508,0.23158,2.727424,3391.65,5738.929,1.692073,55.27191,6.422112
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5281.4112,54.0522,88.85146,7.75E+10,3.21E+10,4.40E+10,2.26E+10,8.68E+10,0.03894435,0.02167881,0.2061401,2.729866,3430.478,5639.104,1.643864,57.28077,6.12923
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5281.5636,53.2806,87.53048,8.00E+10,3.32E+10,4.53E+10,2.32E+10,8.95E+10,0.02031329,0.02225547,0.2056848,2.735456,3482.269,5720.762,1.642824,52.45733,5.768031
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5281.716,52.57046,89.46007,7.81E+10,3.16E+10,4.93E+10,2.83E+10,9.15E+10,0.0213576,0.02145569,0.2360872,2.720711,3407.241,5798.003,1.701774,41.58131,5.359873
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5281.8684,50.95168,90.7205,7.72E+10,3.04E+10,5.59E+10,3.56E+10,9.64E+10,0.02711982,0.01689782,0.2694361,2.693305,3359.809,5982.567,1.780698,31.17379,5.10172
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5282.0208,50.53569,91.15858,7.61E+10,2.98E+10,5.72E+10,3.73E+10,9.68E+10,0.02930042,0.008912195,0.2781494,2.662169,3343.627,6031.398,1.803854,26.37765,4.845147
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5282.1732,50.30836,89.842,7.80E+10,3.07E+10,5.69E+10,3.65E+10,9.78E+10,0.03104529,0.000597263,0.2715871,2.664686,3392.68,6058.643,1.78582,25.30009,4.683963
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5282.3256,50.02545,88.37689,8.06E+10,3.19E+10,5.70E+10,3.57E+10,9.95E+10,0.02802888,0.00257906,0.2642478,2.679697,3448.927,6092.912,1.766631,27.93362,4.912553
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5282.478,50.00742,88.67822,8.11E+10,3.20E+10,5.80E+10,3.66E+10,1.01E+11,0.02409792,0.01051986,0.2668534,2.708854,3437.152,6095.096,1.773301,29.132,5.297678
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5282.6304,50.18428,88.34225,8.18E+10,3.24E+10,5.73E+10,3.56E+10,1.01E+11,0.02118423,0.01917872,0.2617689,2.724572,3450.222,6073.62,1.760361,29.28834,5.814336
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5282.7828,49.4898,86.88855,8.49E+10,3.37E+10,5.89E+10,3.65E+10,1.04E+11,0.01963681,0.02510641,0.2598942,2.737877,3508.012,6158.94,1.755682,27.94133,5.7613
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5282.9352,48.79428,86.57548,8.60E+10,3.39E+10,6.16E+10,3.90E+10,1.07E+11,0.01831406,0.02677158,0.2672313,2.737946,3520.629,6246.717,1.774315,29.49914,5.728441
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5283.0876,50.03516,87.18289,8.36E+10,3.33E+10,5.68E+10,3.45E+10,1.01E+11,0.02136381,0.02207737,0.2544076,2.726686,3496.113,6092.039,1.742499,32.14869,5.59481
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5283.24,50.44076,84.73146,8.62E+10,3.52E+10,5.23E+10,2.89E+10,9.92E+10,0.02574583,0.02639826,0.2253578,2.717662,3597.483,6042.75,1.67985,35.52482,5.517372
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5283.3924,50.87875,87.76382,8.15E+10,3.27E+10,5.37E+10,3.19E+10,9.73E+10,0.03060448,0.02766039,0.2467533,2.710551,3473.331,5990.745,1.724929,40.05964,5.525547
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5283.5448,50.30533,84.10004,8.68E+10,3.56E+10,5.19E+10,2.82E+10,9.93E+10,0.03531107,0.01922057,0.2212168,2.705262,3624.83,6059.067,1.67174,40.987,5.551113
3-BRSA-1023-SPS,LQC_ElasticParameters,Barra Velha,5283.6972,48.99514,86.72564,8.43E+10,3.33E+10,6.00E+10,3.78E+10,1.04E+11,0.0392624,0.002810456,0.2651953,2.697317,3514.846,6221.334,1.770289,36.13247,5.555194
